timestamp,data,event,event_type,event_group,key
2019-06-20T11:09:19Z,0,timer,start,0,2019-06-20 11:09:19
2019-06-20T11:26:17Z,700,NA,marker,255,2019-06-20 11:09:19
2019-06-20T11:26:18Z,0,timer,stop_all,0,2019-06-20 11:09:19
2019-06-20T11:26:23Z,0,timer,start,0,2019-06-20 11:09:19
2019-06-20T11:51:38Z,0,timer,stop_all,0,2019-06-20 11:09:19
2019-06-20T11:51:38Z,1338,NA,marker,255,2019-06-20 11:09:19
2019-06-20T11:52:11Z,0,timer,start,0,2019-06-20 11:09:19
2019-06-20T12:00:04Z,0,timer,stop_all,0,2019-06-20 11:09:19
2019-06-20T12:00:04Z,1396,NA,marker,255,2019-06-20 11:09:19
2019-06-20T12:00:52Z,0,timer,start,0,2019-06-20 11:09:19
2019-06-20T12:01:49Z,1396,NA,marker,255,2019-06-20 11:09:19
2019-06-20T12:01:50Z,0,timer,stop_all,0,2019-06-20 11:09:19
2019-06-20T12:02:33Z,0,timer,start,0,2019-06-20 11:09:19
2019-06-20T12:10:54Z,1396,NA,marker,255,2019-06-20 11:09:19
2019-06-20T12:10:55Z,0,timer,stop_all,0,2019-06-20 11:09:19
