timestamp,data,event,event_type,event_group,key,time_created
2022-09-23T12:05:12Z,0,timer,start,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:05:48Z,4,NA,marker,255,9660485415,2022_09_23_07_05_13
2022-09-23T12:05:49Z,0,timer,stop_all,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:06:06Z,0,timer,start,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:32:04Z,990,NA,marker,255,9660485415,2022_09_23_07_05_13
2022-09-23T12:32:05Z,0,timer,stop_all,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:32:23Z,0,timer,start,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:35:22Z,990,NA,marker,255,9660485415,2022_09_23_07_05_13
2022-09-23T12:35:23Z,0,timer,stop_all,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:35:32Z,0,timer,start,0,9660485415,2022_09_23_07_05_13
2022-09-23T12:36:22Z,1048,NA,marker,255,9660485415,2022_09_23_07_05_13
2022-09-23T12:36:23Z,0,timer,stop_all,0,9660485415,2022_09_23_07_05_13
