timestamp,data,event,event_type,event_group,key
2020-06-04T22:28:13Z,0,timer,start,0,2020-06-04 22:28:14
2020-06-04T22:28:25Z,1087,NA,marker,255,2020-06-04 22:28:14
2020-06-04T22:28:26Z,0,timer,stop_all,0,2020-06-04 22:28:14
2020-06-04T22:30:26Z,84,recovery_hr,marker,255,2020-06-04 22:28:14
2020-06-04T22:32:11Z,0,timer,start,0,2020-06-04 22:28:14
2020-06-04T22:32:12Z,1087,NA,marker,255,2020-06-04 22:28:14
2020-06-04T22:32:13Z,0,timer,stop_all,0,2020-06-04 22:28:14
2020-06-04T22:34:13Z,86,recovery_hr,marker,255,2020-06-04 22:28:14
2020-06-04T22:36:58Z,0,timer,start,0,2020-06-04 22:28:14
2020-06-04T22:37:13Z,0,timer,stop_all,0,2020-06-04 22:28:14
2020-06-04T22:37:13Z,1087,NA,marker,255,2020-06-04 22:28:14
2020-06-04T22:39:13Z,91,recovery_hr,marker,255,2020-06-04 22:28:14
2020-06-04T22:39:50Z,0,timer,start,0,2020-06-04 22:28:14
2020-06-04T22:40:03Z,1087,NA,marker,255,2020-06-04 22:28:14
2020-06-04T22:40:04Z,0,timer,stop_all,0,2020-06-04 22:28:14
2020-06-04T22:42:04Z,101,recovery_hr,marker,255,2020-06-04 22:28:14
2020-06-04T22:44:44Z,0,timer,start,0,2020-06-04 22:28:14
2020-06-04T22:44:57Z,1087,NA,marker,255,2020-06-04 22:28:14
2020-06-04T22:44:58Z,0,timer,stop_all,0,2020-06-04 22:28:14
