timestamp,data,event,event_type,event_group,key
2019-02-27T13:15:49Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T13:26:28Z,526,NA,marker,255,2019-02-27 13:15:50
2019-02-27T13:26:29Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T13:26:42Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T13:33:12Z,758,NA,marker,255,2019-02-27 13:15:50
2019-02-27T13:33:13Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T13:33:20Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T13:33:52Z,816,NA,marker,255,2019-02-27 13:15:50
2019-02-27T13:33:53Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T13:34:08Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T13:51:09Z,1280,NA,marker,255,2019-02-27 13:15:50
2019-02-27T13:51:10Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T13:51:39Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T13:52:16Z,1280,NA,marker,255,2019-02-27 13:15:50
2019-02-27T13:52:17Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T13:54:17Z,96,recovery_hr,marker,255,2019-02-27 13:15:50
2019-02-27T13:56:34Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T13:57:12Z,1280,NA,marker,255,2019-02-27 13:15:50
2019-02-27T13:57:13Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T13:57:37Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T14:38:48Z,2160,NA,marker,255,2019-02-27 13:15:50
2019-02-27T14:38:49Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T14:39:15Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T14:55:50Z,2160,NA,marker,255,2019-02-27 13:15:50
2019-02-27T14:55:51Z,0,timer,stop_all,0,2019-02-27 13:15:50
2019-02-27T14:56:12Z,0,timer,start,0,2019-02-27 13:15:50
2019-02-27T15:00:10Z,2160,NA,marker,255,2019-02-27 13:15:50
2019-02-27T15:00:11Z,0,timer,stop_all,0,2019-02-27 13:15:50
