timestamp,data,event,event_type,event_group,key,time_created
2021-11-03T20:18:18Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:20:05Z,4,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:20:06Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:20:27Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:28:43Z,352,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:28:44Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:28:56Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:32:46Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:32:46Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:33:45Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:37:38Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:37:39Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:39:39Z,100,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:40:30Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:41:42Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:41:43Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:01Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:01Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:02Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:03Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:32Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:33Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:43:43Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:44:10Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:44:11Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:46:11Z,97,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:46:39Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:47:07Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:47:08Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:49:06Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:49:47Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:49:48Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:51:48Z,91,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:52:02Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:52:34Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:52:35Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:54:35Z,98,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:54:44Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:55:18Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:55:18Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:57:18Z,91,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:57:23Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:57:56Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T20:57:57Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T20:59:57Z,88,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T21:00:04Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T21:00:39Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T21:00:40Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T21:02:40Z,90,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T21:03:47Z,0,timer,start,0,7763463420,2021_11_03_15_18_18
2021-11-03T21:11:30Z,468,NA,marker,255,7763463420,2021_11_03_15_18_18
2021-11-03T21:11:31Z,0,timer,stop_all,0,7763463420,2021_11_03_15_18_18
2021-11-03T21:13:31Z,132,recovery_hr,marker,255,7763463420,2021_11_03_15_18_18
