timestamp,data,event,event_type,event_group,key,time_created
2022-07-05T15:57:58Z,0,timer,start,0,9146272762,2022_07_05_10_57_58
2022-07-05T15:58:31Z,4,NA,marker,255,9146272762,2022_07_05_10_57_58
2022-07-05T15:58:32Z,0,timer,stop_all,0,9146272762,2022_07_05_10_57_58
2022-07-05T15:58:55Z,0,timer,start,0,9146272762,2022_07_05_10_57_58
2022-07-05T16:20:48Z,642,NA,marker,255,9146272762,2022_07_05_10_57_58
2022-07-05T16:20:49Z,0,timer,stop_all,0,9146272762,2022_07_05_10_57_58
2022-07-05T16:21:43Z,0,timer,start,0,9146272762,2022_07_05_10_57_58
2022-07-05T16:38:51Z,0,timer,stop_all,0,9146272762,2022_07_05_10_57_58
2022-07-05T16:38:51Z,1095,NA,marker,255,9146272762,2022_07_05_10_57_58
2022-07-05T16:40:51Z,114,recovery_hr,marker,255,9146272762,2022_07_05_10_57_58
