timestamp,data,event,event_type,event_group,key,time_created
2021-08-20T11:35:25Z,0,timer,start,0,7337711606,2021_08_20_06_35_26
2021-08-20T11:36:25Z,0,timer,stop_all,0,7337711606,2021_08_20_06_35_26
2021-08-20T11:36:25Z,4,NA,marker,255,7337711606,2021_08_20_06_35_26
2021-08-20T11:36:44Z,0,timer,start,0,7337711606,2021_08_20_06_35_26
2021-08-20T11:57:49Z,526,NA,marker,255,7337711606,2021_08_20_06_35_26
2021-08-20T11:57:50Z,0,timer,stop_all,0,7337711606,2021_08_20_06_35_26
2021-08-20T11:58:48Z,0,timer,start,0,7337711606,2021_08_20_06_35_26
2021-08-20T12:10:22Z,584,NA,marker,255,7337711606,2021_08_20_06_35_26
2021-08-20T12:10:23Z,0,timer,stop_all,0,7337711606,2021_08_20_06_35_26
2021-08-20T12:10:57Z,0,timer,start,0,7337711606,2021_08_20_06_35_26
2021-08-20T12:14:50Z,584,NA,marker,255,7337711606,2021_08_20_06_35_26
2021-08-20T12:14:51Z,0,timer,stop_all,0,7337711606,2021_08_20_06_35_26
2021-08-20T12:15:15Z,0,timer,start,0,7337711606,2021_08_20_06_35_26
2021-08-20T12:16:03Z,584,NA,marker,255,7337711606,2021_08_20_06_35_26
2021-08-20T12:16:04Z,0,timer,stop_all,0,7337711606,2021_08_20_06_35_26
2021-08-20T12:18:05Z,100,recovery_hr,marker,255,7337711606,2021_08_20_06_35_26
