timestamp,data,event,event_type,event_group,key,time_created
2021-02-17T17:00:21Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:05:57Z,294,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:05:58Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:07:58Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:10:11Z,352,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:10:12Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:10:18Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:11:53Z,468,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:11:54Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:11:56Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:14:00Z,584,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:14:01Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:14:04Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:25:33Z,874,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:25:34Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:25:58Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:33:26Z,1048,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:33:27Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:33:32Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:53:40Z,1280,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:53:41Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:53:49Z,0,timer,start,0,6287713778,2021_02_17_11_00_21
2021-02-17T17:58:41Z,1280,NA,marker,255,6287713778,2021_02_17_11_00_21
2021-02-17T17:58:42Z,0,timer,stop_all,0,6287713778,2021_02_17_11_00_21
2021-02-17T18:00:42Z,101,recovery_hr,marker,255,6287713778,2021_02_17_11_00_21
