timestamp,data,event,event_type,event_group,key
2020-03-07T16:56:03Z,0,timer,start,0,2020-03-07 16:56:03
2020-03-07T16:58:21Z,62,NA,marker,255,2020-03-07 16:56:03
2020-03-07T16:58:22Z,0,timer,stop_all,0,2020-03-07 16:56:03
2020-03-07T16:58:32Z,0,timer,start,0,2020-03-07 16:56:03
2020-03-07T17:28:48Z,1222,NA,marker,255,2020-03-07 16:56:03
2020-03-07T17:28:49Z,0,timer,stop_all,0,2020-03-07 16:56:03
2020-03-07T17:28:51Z,0,timer,start,0,2020-03-07 16:56:03
2020-03-07T17:30:50Z,1222,NA,marker,255,2020-03-07 16:56:03
2020-03-07T17:30:51Z,0,timer,stop_all,0,2020-03-07 16:56:03
2020-03-07T17:32:51Z,113,recovery_hr,marker,255,2020-03-07 16:56:03
