timestamp,data,event,event_type,event_group,key
2020-09-26T13:47:34Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T13:58:36Z,734,NA,marker,255,2020-09-26 13:47:35
2020-09-26T13:58:37Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T13:58:59Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:01:54Z,781,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:01:55Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:03:33Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:05:05Z,781,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:05:06Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:05:20Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:09:26Z,897,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:09:27Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:09:53Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:11:48Z,897,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:11:49Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:12:14Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:12:16Z,897,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:12:17Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:14:17Z,104,recovery_hr,marker,255,2020-09-26 13:47:35
2020-09-26T14:15:51Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:17:09Z,897,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:17:10Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:17:15Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:18:16Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:18:16Z,897,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:18:35Z,0,timer,start,0,2020-09-26 13:47:35
2020-09-26T14:20:30Z,897,NA,marker,255,2020-09-26 13:47:35
2020-09-26T14:20:31Z,0,timer,stop_all,0,2020-09-26 13:47:35
2020-09-26T14:22:31Z,119,recovery_hr,marker,255,2020-09-26 13:47:35
