timestamp,data,event,event_type,event_group,key
2019-09-05T20:13:08Z,0,timer,start,0,2019-09-05 20:13:08
2019-09-05T20:18:08Z,0,timer,stop_all,0,2019-09-05 20:13:08
2019-09-05T20:18:08Z,322,NA,marker,255,2019-09-05 20:13:08
2019-09-05T20:18:14Z,0,timer,start,0,2019-09-05 20:13:08
2019-09-05T20:21:23Z,319,NA,marker,255,2019-09-05 20:13:08
2019-09-05T20:21:24Z,0,timer,stop_all,0,2019-09-05 20:13:08
2019-09-05T20:21:42Z,0,timer,start,0,2019-09-05 20:13:08
2019-09-05T20:51:23Z,1106,NA,marker,255,2019-09-05 20:13:08
2019-09-05T20:51:24Z,0,timer,stop_all,0,2019-09-05 20:13:08
2019-09-05T20:51:28Z,0,timer,start,0,2019-09-05 20:13:08
2019-09-05T20:59:29Z,1164,NA,marker,255,2019-09-05 20:13:08
2019-09-05T20:59:30Z,0,timer,stop_all,0,2019-09-05 20:13:08
2019-09-05T20:59:39Z,0,timer,start,0,2019-09-05 20:13:08
2019-09-05T20:59:43Z,1164,NA,marker,255,2019-09-05 20:13:08
2019-09-05T20:59:44Z,0,timer,stop_all,0,2019-09-05 20:13:08
