timestamp,data,event,event_type,event_group,key
2020-10-15T13:22:08Z,0,timer,start,0,2020-10-15 13:22:09
2020-10-15T13:26:57Z,677,NA,marker,255,2020-10-15 13:22:09
2020-10-15T13:26:58Z,0,timer,stop_all,0,2020-10-15 13:22:09
2020-10-15T13:27:04Z,0,timer,start,0,2020-10-15 13:22:09
2020-10-15T13:30:41Z,673,NA,marker,255,2020-10-15 13:22:09
2020-10-15T13:30:42Z,0,timer,stop_all,0,2020-10-15 13:22:09
2020-10-15T13:32:16Z,0,timer,start,0,2020-10-15 13:22:09
2020-10-15T13:43:05Z,932,NA,marker,255,2020-10-15 13:22:09
2020-10-15T13:43:06Z,0,timer,stop_all,0,2020-10-15 13:22:09
2020-10-15T13:44:57Z,0,timer,start,0,2020-10-15 13:22:09
2020-10-15T13:52:08Z,1048,NA,marker,255,2020-10-15 13:22:09
2020-10-15T13:52:09Z,0,timer,stop_all,0,2020-10-15 13:22:09
2020-10-15T13:52:24Z,0,timer,start,0,2020-10-15 13:22:09
2020-10-15T13:55:08Z,1106,NA,marker,255,2020-10-15 13:22:09
2020-10-15T13:55:09Z,0,timer,stop_all,0,2020-10-15 13:22:09
2020-10-15T13:55:27Z,0,timer,start,0,2020-10-15 13:22:09
2020-10-15T13:57:37Z,1164,NA,marker,255,2020-10-15 13:22:09
2020-10-15T13:57:38Z,0,timer,stop_all,0,2020-10-15 13:22:09
2020-10-15T13:59:38Z,109,recovery_hr,marker,255,2020-10-15 13:22:09
