timestamp,data,event,event_type,event_group,key
2018-09-09T00:17:43Z,0,timer,start,0,2018-09-09 00:17:43
2018-09-09T00:23:23Z,297,NA,marker,255,2018-09-09 00:17:43
2018-09-09T00:23:24Z,0,timer,stop_all,0,2018-09-09 00:17:43
2018-09-09T00:23:30Z,0,timer,start,0,2018-09-09 00:17:43
2018-09-09T01:39:28Z,2041,NA,marker,255,2018-09-09 00:17:43
2018-09-09T01:39:29Z,0,timer,stop_all,0,2018-09-09 00:17:43
2018-09-09T01:39:33Z,0,timer,start,0,2018-09-09 00:17:43
2018-09-09T01:46:38Z,2041,NA,marker,255,2018-09-09 00:17:43
2018-09-09T01:46:39Z,0,timer,stop_all,0,2018-09-09 00:17:43
2018-09-09T01:46:42Z,0,timer,start,0,2018-09-09 00:17:43
2018-09-09T01:52:19Z,2041,NA,marker,255,2018-09-09 00:17:43
2018-09-09T01:52:20Z,0,timer,stop_all,0,2018-09-09 00:17:43
