timestamp,data,event,event_type,event_group,key
2018-04-29T14:58:52Z,0,timer,start,0,2018-04-29 14:58:53
2018-04-29T15:08:03Z,768,NA,marker,255,2018-04-29 14:58:53
2018-04-29T15:08:04Z,0,timer,stop_all,0,2018-04-29 14:58:53
2018-04-29T15:08:15Z,0,timer,start,0,2018-04-29 14:58:53
2018-04-29T15:22:21Z,1676,NA,marker,255,2018-04-29 14:58:53
2018-04-29T15:22:22Z,0,timer,stop_all,0,2018-04-29 14:58:53
2018-04-29T15:22:30Z,0,timer,start,0,2018-04-29 14:58:53
2018-04-29T15:26:37Z,0,timer,stop_all,0,2018-04-29 14:58:53
2018-04-29T15:26:37Z,1807,NA,marker,255,2018-04-29 14:58:53
2018-04-29T15:28:37Z,101,recovery_hr,marker,255,2018-04-29 14:58:53
