timestamp,data,event,event_type,event_group,key
2020-08-03T22:09:20Z,0,timer,start,0,2020-08-03 22:09:20
2020-08-03T22:11:01Z,62,NA,marker,255,2020-08-03 22:09:20
2020-08-03T22:11:02Z,0,timer,stop_all,0,2020-08-03 22:09:20
2020-08-03T22:11:46Z,0,timer,start,0,2020-08-03 22:09:20
2020-08-03T22:12:30Z,62,NA,marker,255,2020-08-03 22:09:20
2020-08-03T22:12:31Z,0,timer,stop_all,0,2020-08-03 22:09:20
2020-08-03T22:12:43Z,0,timer,start,0,2020-08-03 22:09:20
2020-08-03T22:13:25Z,120,NA,marker,255,2020-08-03 22:09:20
2020-08-03T22:13:26Z,0,timer,stop_all,0,2020-08-03 22:09:20
2020-08-03T22:13:38Z,0,timer,start,0,2020-08-03 22:09:20
2020-08-03T22:23:41Z,0,timer,stop_all,0,2020-08-03 22:09:20
2020-08-03T22:23:41Z,468,NA,marker,255,2020-08-03 22:09:20
