timestamp,data,event,event_type,event_group,key
2019-02-02T21:23:03Z,0,timer,start,0,2019-02-02 21:23:04
2019-02-02T22:20:24Z,0,timer,stop_all,0,2019-02-02 21:23:04
2019-02-02T22:20:24Z,1396,NA,marker,255,2019-02-02 21:23:04
2019-02-02T22:21:20Z,0,timer,start,0,2019-02-02 21:23:04
2019-02-02T22:22:18Z,1396,NA,marker,255,2019-02-02 21:23:04
2019-02-02T22:22:19Z,0,timer,stop_all,0,2019-02-02 21:23:04
2019-02-02T22:24:04Z,0,timer,start,0,2019-02-02 21:23:04
2019-02-02T22:24:26Z,1396,NA,marker,255,2019-02-02 21:23:04
2019-02-02T22:24:27Z,0,timer,stop_all,0,2019-02-02 21:23:04
2019-02-02T22:26:27Z,100,recovery_hr,marker,255,2019-02-02 21:23:04
2019-02-02T22:42:42Z,0,timer,start,0,2019-02-02 21:23:04
2019-02-02T22:54:21Z,1396,NA,marker,255,2019-02-02 21:23:04
2019-02-02T22:54:22Z,0,timer,stop_all,0,2019-02-02 21:23:04
