timestamp,data,event,event_type,event_group,key,time_created
2022-06-23T23:31:37Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:39:12Z,1548,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-23T23:39:13Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:39:59Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:46:58Z,1540,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-23T23:46:59Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:47:53Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:50:12Z,1537,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-23T23:50:13Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:50:49Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:51:56Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:51:56Z,1535,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-23T23:52:55Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:55:48Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-23T23:55:48Z,1531,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-23T23:55:56Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-24T00:01:21Z,1526,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-24T00:01:22Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-24T00:02:24Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-24T00:03:20Z,1524,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-24T00:03:21Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
2022-06-24T00:03:27Z,0,timer,start,0,9074632822,2022_06_23_18_31_37
2022-06-24T00:05:36Z,1521,NA,marker,255,9074632822,2022_06_23_18_31_37
2022-06-24T00:05:37Z,0,timer,stop_all,0,9074632822,2022_06_23_18_31_37
