timestamp,data,event,event_type,event_group,key,time_created
2020-12-06T20:56:29Z,0,timer,start,0,5922966469,2020_12_06_14_56_29
2020-12-06T21:21:50Z,700,NA,marker,255,5922966469,2020_12_06_14_56_29
2020-12-06T21:21:51Z,0,timer,stop_all,0,5922966469,2020_12_06_14_56_29
2020-12-06T21:22:02Z,0,timer,start,0,5922966469,2020_12_06_14_56_29
2020-12-06T21:39:32Z,0,timer,stop_all,0,5922966469,2020_12_06_14_56_29
2020-12-06T21:39:32Z,1022,NA,marker,255,5922966469,2020_12_06_14_56_29
2020-12-06T21:39:41Z,0,timer,start,0,5922966469,2020_12_06_14_56_29
2020-12-06T21:48:17Z,0,timer,stop_all,0,5922966469,2020_12_06_14_56_29
2020-12-06T21:48:17Z,1090,NA,marker,255,5922966469,2020_12_06_14_56_29
2020-12-06T21:49:17Z,0,timer,start,0,5922966469,2020_12_06_14_56_29
2020-12-06T22:45:13Z,1340,NA,marker,255,5922966469,2020_12_06_14_56_29
2020-12-06T22:45:14Z,0,timer,stop_all,0,5922966469,2020_12_06_14_56_29
