timestamp,data,event,event_type,event_group,key
2019-09-12T19:52:19Z,0,timer,start,0,2019-09-12 19:52:24
2019-09-12T19:57:05Z,236,NA,marker,255,2019-09-12 19:52:24
2019-09-12T19:57:06Z,0,timer,stop_all,0,2019-09-12 19:52:24
2019-09-12T19:57:18Z,0,timer,start,0,2019-09-12 19:52:24
2019-09-12T20:14:50Z,932,NA,marker,255,2019-09-12 19:52:24
2019-09-12T20:14:51Z,0,timer,stop_all,0,2019-09-12 19:52:24
2019-09-12T20:14:59Z,0,timer,start,0,2019-09-12 19:52:24
2019-09-12T20:19:07Z,1048,NA,marker,255,2019-09-12 19:52:24
2019-09-12T20:19:08Z,0,timer,stop_all,0,2019-09-12 19:52:24
2019-09-12T20:19:59Z,0,timer,start,0,2019-09-12 19:52:24
2019-09-12T20:22:37Z,1048,NA,marker,255,2019-09-12 19:52:24
2019-09-12T20:22:38Z,0,timer,stop_all,0,2019-09-12 19:52:24
2019-09-12T20:22:41Z,0,timer,start,0,2019-09-12 19:52:24
2019-09-12T20:29:06Z,1164,NA,marker,255,2019-09-12 19:52:24
2019-09-12T20:29:07Z,0,timer,stop_all,0,2019-09-12 19:52:24
