timestamp,data,event,event_type,event_group,key
2018-09-29T16:15:53Z,0,timer,start,0,2018-09-29 16:15:55
2018-09-29T16:16:37Z,4,NA,marker,255,2018-09-29 16:15:55
2018-09-29T16:16:38Z,0,timer,stop_all,0,2018-09-29 16:15:55
2018-09-29T16:16:48Z,0,timer,start,0,2018-09-29 16:15:55
2018-09-29T16:18:12Z,120,NA,marker,255,2018-09-29 16:15:55
2018-09-29T16:18:13Z,0,timer,stop_all,0,2018-09-29 16:15:55
2018-09-29T16:20:13Z,78,recovery_hr,marker,255,2018-09-29 16:15:55
2018-09-29T16:23:36Z,0,timer,start,0,2018-09-29 16:15:55
2018-09-29T16:30:03Z,613,NA,marker,255,2018-09-29 16:15:55
2018-09-29T16:30:04Z,0,timer,stop_all,0,2018-09-29 16:15:55
2018-09-29T16:31:36Z,0,timer,start,0,2018-09-29 16:15:55
2018-09-29T16:33:29Z,795,NA,marker,255,2018-09-29 16:15:55
2018-09-29T16:33:30Z,0,timer,stop_all,0,2018-09-29 16:15:55
2018-09-29T16:35:30Z,85,recovery_hr,marker,255,2018-09-29 16:15:55
