timestamp,data,event,event_type,event_group,key,time_created
2020-12-22T23:17:30Z,0,timer,start,0,5991365741,2020_12_22_17_17_30
2020-12-22T23:27:51Z,526,NA,marker,255,5991365741,2020_12_22_17_17_30
2020-12-22T23:27:52Z,0,timer,stop_all,0,5991365741,2020_12_22_17_17_30
2020-12-22T23:27:59Z,0,timer,start,0,5991365741,2020_12_22_17_17_30
2020-12-22T23:37:23Z,812,NA,marker,255,5991365741,2020_12_22_17_17_30
2020-12-22T23:37:24Z,0,timer,stop_all,0,5991365741,2020_12_22_17_17_30
2020-12-22T23:37:49Z,0,timer,start,0,5991365741,2020_12_22_17_17_30
2020-12-23T00:00:05Z,1168,NA,marker,255,5991365741,2020_12_22_17_17_30
2020-12-23T00:00:06Z,0,timer,stop_all,0,5991365741,2020_12_22_17_17_30
2020-12-23T00:00:09Z,0,timer,start,0,5991365741,2020_12_22_17_17_30
2020-12-23T00:08:10Z,1164,NA,marker,255,5991365741,2020_12_22_17_17_30
2020-12-23T00:08:11Z,0,timer,stop_all,0,5991365741,2020_12_22_17_17_30
2020-12-23T00:08:16Z,0,timer,start,0,5991365741,2020_12_22_17_17_30
2020-12-23T00:10:18Z,1164,NA,marker,255,5991365741,2020_12_22_17_17_30
2020-12-23T00:10:19Z,0,timer,stop_all,0,5991365741,2020_12_22_17_17_30
2020-12-23T00:12:19Z,110,recovery_hr,marker,255,5991365741,2020_12_22_17_17_30
