timestamp,data,event,event_type,event_group,key
2019-08-13T12:45:56Z,0,timer,start,0,2019-08-13 12:45:56
2019-08-13T12:46:20Z,4,NA,marker,255,2019-08-13 12:45:56
2019-08-13T12:46:21Z,0,timer,stop_all,0,2019-08-13 12:45:56
2019-08-13T12:46:47Z,0,timer,start,0,2019-08-13 12:45:56
2019-08-13T12:55:56Z,352,NA,marker,255,2019-08-13 12:45:56
2019-08-13T12:55:57Z,0,timer,stop_all,0,2019-08-13 12:45:56
2019-08-13T12:56:03Z,0,timer,start,0,2019-08-13 12:45:56
2019-08-13T13:05:32Z,642,NA,marker,255,2019-08-13 12:45:56
2019-08-13T13:05:33Z,0,timer,stop_all,0,2019-08-13 12:45:56
2019-08-13T13:05:38Z,0,timer,start,0,2019-08-13 12:45:56
2019-08-13T13:08:19Z,700,NA,marker,255,2019-08-13 12:45:56
2019-08-13T13:08:20Z,0,timer,stop_all,0,2019-08-13 12:45:56
2019-08-13T13:08:29Z,0,timer,start,0,2019-08-13 12:45:56
2019-08-13T13:18:02Z,816,NA,marker,255,2019-08-13 12:45:56
2019-08-13T13:18:03Z,0,timer,stop_all,0,2019-08-13 12:45:56
