timestamp,data,event,event_type,event_group,key
2019-09-15T23:43:07Z,0,timer,start,0,2019-09-15 23:43:07
2019-09-15T23:53:27Z,178,NA,marker,255,2019-09-15 23:43:07
2019-09-15T23:53:28Z,0,timer,stop_all,0,2019-09-15 23:43:07
2019-09-15T23:55:28Z,116,recovery_hr,marker,255,2019-09-15 23:43:07
2019-09-16T00:00:39Z,0,timer,start,0,2019-09-15 23:43:07
2019-09-16T00:15:17Z,294,NA,marker,255,2019-09-15 23:43:07
2019-09-16T00:15:18Z,0,timer,stop_all,0,2019-09-15 23:43:07
2019-09-16T00:15:20Z,0,timer,start,0,2019-09-15 23:43:07
2019-09-16T00:26:35Z,410,NA,marker,255,2019-09-15 23:43:07
2019-09-16T00:26:36Z,0,timer,stop_all,0,2019-09-15 23:43:07
