timestamp,data,event,event_type,event_group,key
2020-09-08T11:39:36Z,0,timer,start,0,2020-09-08 11:39:36
2020-09-08T12:05:32Z,874,NA,marker,255,2020-09-08 11:39:36
2020-09-08T12:05:33Z,0,timer,stop_all,0,2020-09-08 11:39:36
2020-09-08T12:06:37Z,0,timer,start,0,2020-09-08 11:39:36
2020-09-08T12:06:45Z,874,NA,marker,255,2020-09-08 11:39:36
2020-09-08T12:06:46Z,0,timer,stop_all,0,2020-09-08 11:39:36
2020-09-08T12:08:02Z,0,timer,start,0,2020-09-08 11:39:36
2020-09-08T12:08:09Z,874,NA,marker,255,2020-09-08 11:39:36
2020-09-08T12:08:10Z,0,timer,stop_all,0,2020-09-08 11:39:36
2020-09-08T12:09:20Z,0,timer,start,0,2020-09-08 11:39:36
2020-09-08T12:09:29Z,874,NA,marker,255,2020-09-08 11:39:36
2020-09-08T12:09:30Z,0,timer,stop_all,0,2020-09-08 11:39:36
2020-09-08T12:11:30Z,118,recovery_hr,marker,255,2020-09-08 11:39:36
