timestamp,data,event,event_type,event_group,key,time_created
2022-06-18T23:04:49Z,0,timer,start,0,9043032036,2022_06_18_18_04_47
2022-06-18T23:15:54Z,1223,NA,marker,255,9043032036,2022_06_18_18_04_47
2022-06-18T23:15:55Z,0,timer,stop_all,0,9043032036,2022_06_18_18_04_47
2022-06-18T23:17:55Z,106,recovery_hr,marker,255,9043032036,2022_06_18_18_04_47
2022-06-18T23:18:42Z,0,timer,start,0,9043032036,2022_06_18_18_04_47
2022-06-18T23:30:05Z,1462,NA,marker,255,9043032036,2022_06_18_18_04_47
2022-06-18T23:30:06Z,0,timer,stop_all,0,9043032036,2022_06_18_18_04_47
2022-06-18T23:32:06Z,128,recovery_hr,marker,255,9043032036,2022_06_18_18_04_47
2022-06-18T23:33:25Z,0,timer,start,0,9043032036,2022_06_18_18_04_47
2022-06-18T23:41:28Z,1495,NA,marker,255,9043032036,2022_06_18_18_04_47
2022-06-18T23:41:29Z,0,timer,stop_all,0,9043032036,2022_06_18_18_04_47
