timestamp,data,event,event_type,event_group,key
2019-03-21T21:53:15Z,0,timer,start,0,2019-03-21 21:53:15
2019-03-21T22:03:09Z,700,NA,marker,255,2019-03-21 21:53:15
2019-03-21T22:03:10Z,0,timer,stop_all,0,2019-03-21 21:53:15
2019-03-21T22:03:15Z,0,timer,start,0,2019-03-21 21:53:15
2019-03-21T22:40:19Z,0,timer,stop_all,0,2019-03-21 21:53:15
2019-03-21T22:40:19Z,1338,NA,marker,255,2019-03-21 21:53:15
2019-03-21T22:40:27Z,0,timer,start,0,2019-03-21 21:53:15
2019-03-21T22:47:08Z,1338,NA,marker,255,2019-03-21 21:53:15
2019-03-21T22:47:09Z,0,timer,stop_all,0,2019-03-21 21:53:15
2019-03-21T22:47:13Z,0,timer,start,0,2019-03-21 21:53:15
2019-03-21T22:50:41Z,0,timer,stop_all,0,2019-03-21 21:53:15
2019-03-21T22:50:41Z,1338,NA,marker,255,2019-03-21 21:53:15
