timestamp,data,event,event_type,event_group,key,time_created
2021-07-16T11:37:24Z,0,timer,start,0,7134988602,2021_07_16_06_37_24
2021-07-16T11:38:24Z,4,NA,marker,255,7134988602,2021_07_16_06_37_24
2021-07-16T11:38:25Z,0,timer,stop_all,0,7134988602,2021_07_16_06_37_24
2021-07-16T11:38:40Z,0,timer,start,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:00:02Z,584,NA,marker,255,7134988602,2021_07_16_06_37_24
2021-07-16T12:00:03Z,0,timer,stop_all,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:00:06Z,0,timer,start,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:01:29Z,584,NA,marker,255,7134988602,2021_07_16_06_37_24
2021-07-16T12:01:30Z,0,timer,stop_all,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:01:44Z,0,timer,start,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:17:34Z,700,NA,marker,255,7134988602,2021_07_16_06_37_24
2021-07-16T12:17:35Z,0,timer,stop_all,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:18:33Z,0,timer,start,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:36:31Z,700,NA,marker,255,7134988602,2021_07_16_06_37_24
2021-07-16T12:36:32Z,0,timer,stop_all,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:37:03Z,0,timer,start,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:37:55Z,700,NA,marker,255,7134988602,2021_07_16_06_37_24
2021-07-16T12:37:56Z,0,timer,stop_all,0,7134988602,2021_07_16_06_37_24
2021-07-16T12:39:56Z,99,recovery_hr,marker,255,7134988602,2021_07_16_06_37_24
