timestamp,data,event,event_type,event_group,key
2020-10-18T14:47:24Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T14:59:01Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T14:59:01Z,584,NA,marker,255,2020-10-18 14:47:24
2020-10-18T14:59:03Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T14:59:09Z,584,NA,marker,255,2020-10-18 14:47:24
2020-10-18T14:59:10Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T14:59:11Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T15:04:37Z,758,NA,marker,255,2020-10-18 14:47:24
2020-10-18T15:04:38Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T15:05:00Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T15:06:50Z,758,NA,marker,255,2020-10-18 14:47:24
2020-10-18T15:06:51Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T15:06:56Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T15:16:12Z,1048,NA,marker,255,2020-10-18 14:47:24
2020-10-18T15:16:13Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T15:16:36Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T15:23:08Z,1164,NA,marker,255,2020-10-18 14:47:24
2020-10-18T15:23:09Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T15:23:16Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T16:12:29Z,1454,NA,marker,255,2020-10-18 14:47:24
2020-10-18T16:12:30Z,0,timer,stop_all,0,2020-10-18 14:47:24
2020-10-18T16:12:45Z,0,timer,start,0,2020-10-18 14:47:24
2020-10-18T16:18:51Z,1454,NA,marker,255,2020-10-18 14:47:24
2020-10-18T16:18:52Z,0,timer,stop_all,0,2020-10-18 14:47:24
