timestamp,data,event,event_type,event_group,key
2019-12-23T20:00:30Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:16:10Z,4317,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:16:11Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:16:14Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:16:37Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:16:37Z,4316,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:16:42Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:23:37Z,4309,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:23:38Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:23:42Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:23:52Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:23:52Z,4309,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:24:14Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:25:02Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:25:02Z,4308,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:25:10Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:26:58Z,4307,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:26:59Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:27:04Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:41:07Z,4293,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:41:08Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:41:57Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:46:26Z,4288,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:46:27Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:46:33Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T20:55:23Z,4279,NA,marker,255,2019-12-23 20:00:31
2019-12-23T20:55:24Z,0,timer,stop_all,0,2019-12-23 20:00:31
2019-12-23T20:55:27Z,0,timer,start,0,2019-12-23 20:00:31
2019-12-23T21:23:56Z,4251,NA,marker,255,2019-12-23 20:00:31
2019-12-23T21:23:57Z,0,timer,stop_all,0,2019-12-23 20:00:31
