timestamp,data,event,event_type,event_group,key
2019-07-16T12:12:50Z,0,timer,start,0,2019-07-16 12:12:50
2019-07-16T12:13:38Z,1394,NA,marker,255,2019-07-16 12:12:50
2019-07-16T12:13:39Z,0,timer,stop_all,0,2019-07-16 12:12:50
2019-07-16T12:13:43Z,0,timer,start,0,2019-07-16 12:12:50
2019-07-16T12:16:39Z,1391,NA,marker,255,2019-07-16 12:12:50
2019-07-16T12:16:40Z,0,timer,stop_all,0,2019-07-16 12:12:50
2019-07-16T12:17:56Z,0,timer,start,0,2019-07-16 12:12:50
2019-07-16T12:18:59Z,1390,NA,marker,255,2019-07-16 12:12:50
2019-07-16T12:19:00Z,0,timer,stop_all,0,2019-07-16 12:12:50
2019-07-16T12:20:42Z,0,timer,start,0,2019-07-16 12:12:50
2019-07-16T12:21:57Z,1388,NA,marker,255,2019-07-16 12:12:50
2019-07-16T12:21:58Z,0,timer,stop_all,0,2019-07-16 12:12:50
2019-07-16T12:23:00Z,0,timer,start,0,2019-07-16 12:12:50
2019-07-16T12:23:41Z,1388,NA,marker,255,2019-07-16 12:12:50
2019-07-16T12:23:42Z,0,timer,stop_all,0,2019-07-16 12:12:50
2019-07-16T12:25:07Z,0,timer,start,0,2019-07-16 12:12:50
2019-07-16T12:26:11Z,1387,NA,marker,255,2019-07-16 12:12:50
2019-07-16T12:26:12Z,0,timer,stop_all,0,2019-07-16 12:12:50
