timestamp,data,event,event_type,event_group,key
2020-10-21T23:42:44Z,0,timer,start,0,2020-10-21 23:42:44
2020-10-21T23:44:59Z,4,NA,marker,255,2020-10-21 23:42:44
2020-10-21T23:45:00Z,0,timer,stop_all,0,2020-10-21 23:42:44
2020-10-21T23:45:36Z,0,timer,start,0,2020-10-21 23:42:44
2020-10-21T23:50:12Z,0,timer,stop_all,0,2020-10-21 23:42:44
2020-10-21T23:50:12Z,62,NA,marker,255,2020-10-21 23:42:44
2020-10-21T23:51:21Z,0,timer,start,0,2020-10-21 23:42:44
2020-10-22T00:19:21Z,352,NA,marker,255,2020-10-21 23:42:44
2020-10-22T00:19:22Z,0,timer,stop_all,0,2020-10-21 23:42:44
2020-10-22T00:19:24Z,0,timer,start,0,2020-10-21 23:42:44
2020-10-22T00:32:05Z,0,timer,stop_all,0,2020-10-21 23:42:44
2020-10-22T00:32:05Z,410,NA,marker,255,2020-10-21 23:42:44
2020-10-22T00:34:05Z,96,recovery_hr,marker,255,2020-10-21 23:42:44
