timestamp,data,event,event_type,event_group,key
2020-05-29T22:07:05Z,0,timer,start,0,2020-05-29 22:07:05
2020-05-29T22:07:39Z,176,NA,marker,255,2020-05-29 22:07:05
2020-05-29T22:07:40Z,0,timer,stop_all,0,2020-05-29 22:07:05
2020-05-29T22:07:45Z,0,timer,start,0,2020-05-29 22:07:05
2020-05-29T22:14:08Z,236,NA,marker,255,2020-05-29 22:07:05
2020-05-29T22:14:09Z,0,timer,stop_all,0,2020-05-29 22:07:05
2020-05-29T22:14:14Z,0,timer,start,0,2020-05-29 22:07:05
2020-05-29T22:14:27Z,236,NA,marker,255,2020-05-29 22:07:05
2020-05-29T22:14:28Z,0,timer,stop_all,0,2020-05-29 22:07:05
2020-05-29T22:14:34Z,0,timer,start,0,2020-05-29 22:07:05
2020-05-29T22:14:43Z,236,NA,marker,255,2020-05-29 22:07:05
2020-05-29T22:14:44Z,0,timer,stop_all,0,2020-05-29 22:07:05
2020-05-29T22:14:51Z,0,timer,start,0,2020-05-29 22:07:05
2020-05-29T22:22:12Z,584,NA,marker,255,2020-05-29 22:07:05
2020-05-29T22:22:13Z,0,timer,stop_all,0,2020-05-29 22:07:05
2020-05-29T22:22:34Z,0,timer,start,0,2020-05-29 22:07:05
2020-05-29T22:32:14Z,816,NA,marker,255,2020-05-29 22:07:05
2020-05-29T22:32:15Z,0,timer,stop_all,0,2020-05-29 22:07:05
