timestamp,data,event,event_type,event_group,key
2020-09-09T20:18:26Z,0,timer,start,0,2020-09-09 20:18:26
2020-09-09T20:21:07Z,178,NA,marker,255,2020-09-09 20:18:26
2020-09-09T20:21:08Z,0,timer,stop_all,0,2020-09-09 20:18:26
2020-09-09T20:22:08Z,0,timer,start,0,2020-09-09 20:18:26
2020-09-09T20:36:56Z,841,NA,marker,255,2020-09-09 20:18:26
2020-09-09T20:36:57Z,0,timer,stop_all,0,2020-09-09 20:18:26
2020-09-09T20:38:53Z,0,timer,start,0,2020-09-09 20:18:26
2020-09-09T20:57:21Z,0,timer,stop_all,0,2020-09-09 20:18:26
2020-09-09T20:57:21Z,1057,NA,marker,255,2020-09-09 20:18:26
2020-09-09T20:57:27Z,0,timer,start,0,2020-09-09 20:18:26
2020-09-09T20:57:30Z,1057,NA,marker,255,2020-09-09 20:18:26
2020-09-09T20:57:31Z,0,timer,stop_all,0,2020-09-09 20:18:26
2020-09-09T20:58:29Z,0,timer,start,0,2020-09-09 20:18:26
2020-09-09T21:15:29Z,1285,NA,marker,255,2020-09-09 20:18:26
2020-09-09T21:15:30Z,0,timer,stop_all,0,2020-09-09 20:18:26
2020-09-09T21:15:36Z,0,timer,start,0,2020-09-09 20:18:26
2020-09-09T21:21:13Z,1279,NA,marker,255,2020-09-09 20:18:26
2020-09-09T21:21:14Z,0,timer,stop_all,0,2020-09-09 20:18:26
2020-09-09T21:23:14Z,111,recovery_hr,marker,255,2020-09-09 20:18:26
