timestamp,data,event,event_type,event_group,key
2020-04-29T22:30:13Z,0,timer,start,0,2020-04-29 22:30:12
2020-04-29T22:30:50Z,4,NA,marker,255,2020-04-29 22:30:12
2020-04-29T22:30:51Z,0,timer,stop_all,0,2020-04-29 22:30:12
2020-04-29T22:30:55Z,0,timer,start,0,2020-04-29 22:30:12
2020-04-29T22:37:28Z,468,NA,marker,255,2020-04-29 22:30:12
2020-04-29T22:37:29Z,0,timer,stop_all,0,2020-04-29 22:30:12
2020-04-29T22:37:46Z,0,timer,start,0,2020-04-29 22:30:12
2020-04-29T22:45:45Z,700,NA,marker,255,2020-04-29 22:30:12
2020-04-29T22:45:46Z,0,timer,stop_all,0,2020-04-29 22:30:12
2020-04-29T22:46:10Z,0,timer,start,0,2020-04-29 22:30:12
2020-04-29T22:53:50Z,874,NA,marker,255,2020-04-29 22:30:12
2020-04-29T22:53:51Z,0,timer,stop_all,0,2020-04-29 22:30:12
2020-04-29T22:54:00Z,0,timer,start,0,2020-04-29 22:30:12
2020-04-29T22:57:53Z,990,NA,marker,255,2020-04-29 22:30:12
2020-04-29T22:57:54Z,0,timer,stop_all,0,2020-04-29 22:30:12
2020-04-29T22:58:35Z,0,timer,start,0,2020-04-29 22:30:12
2020-04-29T23:01:26Z,0,timer,stop_all,0,2020-04-29 22:30:12
2020-04-29T23:01:26Z,1106,NA,marker,255,2020-04-29 22:30:12
