timestamp,data,event,event_type,event_group,key
2019-07-18T01:49:36Z,0,timer,start,0,2019-07-18 01:49:36
2019-07-18T02:22:51Z,711,NA,marker,255,2019-07-18 01:49:36
2019-07-18T02:22:52Z,0,timer,stop_all,0,2019-07-18 01:49:36
2019-07-18T02:23:25Z,0,timer,start,0,2019-07-18 01:49:36
2019-07-18T02:25:02Z,711,NA,marker,255,2019-07-18 01:49:36
2019-07-18T02:25:03Z,0,timer,stop_all,0,2019-07-18 01:49:36
2019-07-18T02:26:07Z,0,timer,start,0,2019-07-18 01:49:36
2019-07-18T02:26:26Z,0,timer,stop_all,0,2019-07-18 01:49:36
2019-07-18T02:26:26Z,711,NA,marker,255,2019-07-18 01:49:36
2019-07-18T02:26:28Z,0,timer,start,0,2019-07-18 01:49:36
2019-07-18T02:32:33Z,727,NA,marker,255,2019-07-18 01:49:36
2019-07-18T02:32:34Z,0,timer,stop_all,0,2019-07-18 01:49:36
