timestamp,data,event,event_type,event_group,key,time_created
2021-05-03T18:57:24Z,0,timer,start,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:07:19Z,0,timer,stop_all,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:07:19Z,584,NA,marker,255,6718304062,2021_05_03_13_57_24
2021-05-03T19:09:19Z,126,recovery_hr,marker,255,6718304062,2021_05_03_13_57_24
2021-05-03T19:10:17Z,0,timer,start,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:12:37Z,758,NA,marker,255,6718304062,2021_05_03_13_57_24
2021-05-03T19:12:38Z,0,timer,stop_all,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:12:47Z,0,timer,start,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:24:44Z,1396,NA,marker,255,6718304062,2021_05_03_13_57_24
2021-05-03T19:24:45Z,0,timer,stop_all,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:25:03Z,0,timer,start,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:26:23Z,1454,NA,marker,255,6718304062,2021_05_03_13_57_24
2021-05-03T19:26:24Z,0,timer,stop_all,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:26:45Z,0,timer,start,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:30:33Z,1872,NA,marker,255,6718304062,2021_05_03_13_57_24
2021-05-03T19:30:34Z,0,timer,stop_all,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:30:54Z,0,timer,start,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:34:48Z,0,timer,stop_all,0,6718304062,2021_05_03_13_57_24
2021-05-03T19:34:48Z,2160,NA,marker,255,6718304062,2021_05_03_13_57_24
