timestamp,data,event,event_type,event_group,key
2020-01-13T13:46:31Z,0,timer,start,0,2020-01-13 13:46:30
2020-01-13T14:27:40Z,584,NA,marker,255,2020-01-13 13:46:30
2020-01-13T14:27:41Z,0,timer,stop_all,0,2020-01-13 13:46:30
2020-01-13T14:28:12Z,0,timer,start,0,2020-01-13 13:46:30
2020-01-13T14:32:26Z,584,NA,marker,255,2020-01-13 13:46:30
2020-01-13T14:32:27Z,0,timer,stop_all,0,2020-01-13 13:46:30
2020-01-13T14:32:32Z,0,timer,start,0,2020-01-13 13:46:30
2020-01-13T14:41:25Z,822,NA,marker,255,2020-01-13 13:46:30
2020-01-13T14:41:26Z,0,timer,stop_all,0,2020-01-13 13:46:30
2020-01-13T14:41:49Z,0,timer,start,0,2020-01-13 13:46:30
2020-01-13T14:47:42Z,911,NA,marker,255,2020-01-13 13:46:30
2020-01-13T14:47:43Z,0,timer,stop_all,0,2020-01-13 13:46:30
2020-01-13T14:47:59Z,0,timer,start,0,2020-01-13 13:46:30
2020-01-13T15:04:28Z,1022,NA,marker,255,2020-01-13 13:46:30
2020-01-13T15:04:29Z,0,timer,stop_all,0,2020-01-13 13:46:30
2020-01-13T15:04:53Z,0,timer,start,0,2020-01-13 13:46:30
2020-01-13T15:09:35Z,1093,NA,marker,255,2020-01-13 13:46:30
2020-01-13T15:09:36Z,0,timer,stop_all,0,2020-01-13 13:46:30
2020-01-13T15:11:36Z,103,recovery_hr,marker,255,2020-01-13 13:46:30
