timestamp,data,event,event_type,event_group,key
2019-05-11T23:20:52Z,0,timer,start,0,2019-05-11 23:20:58
2019-05-11T23:38:47Z,0,timer,stop_all,0,2019-05-11 23:20:58
2019-05-11T23:38:47Z,990,NA,marker,255,2019-05-11 23:20:58
2019-05-11T23:39:43Z,0,timer,start,0,2019-05-11 23:20:58
2019-05-11T23:44:36Z,1048,NA,marker,255,2019-05-11 23:20:58
2019-05-11T23:44:37Z,0,timer,stop_all,0,2019-05-11 23:20:58
2019-05-11T23:46:37Z,111,recovery_hr,marker,255,2019-05-11 23:20:58
2019-05-11T23:49:00Z,0,timer,start,0,2019-05-11 23:20:58
2019-05-11T23:49:43Z,1048,NA,marker,255,2019-05-11 23:20:58
2019-05-11T23:49:44Z,0,timer,stop_all,0,2019-05-11 23:20:58
2019-05-11T23:51:44Z,112,recovery_hr,marker,255,2019-05-11 23:20:58
