timestamp,data,event,event_type,event_group,key
2019-03-19T16:04:10Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T16:36:36Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T16:36:36Z,294,NA,marker,255,2019-03-19 16:04:10
2019-03-19T16:38:36Z,133,recovery_hr,marker,255,2019-03-19 16:04:10
2019-03-19T16:46:59Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T17:32:33Z,875,NA,marker,255,2019-03-19 16:04:10
2019-03-19T17:32:34Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T17:34:34Z,127,recovery_hr,marker,255,2019-03-19 16:04:10
2019-03-19T17:54:08Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T18:17:37Z,1041,NA,marker,255,2019-03-19 16:04:10
2019-03-19T18:17:38Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T18:18:37Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T18:50:25Z,1338,NA,marker,255,2019-03-19 16:04:10
2019-03-19T18:50:26Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T18:52:26Z,94,recovery_hr,marker,255,2019-03-19 16:04:10
2019-03-19T20:09:14Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T20:54:07Z,2174,NA,marker,255,2019-03-19 16:04:10
2019-03-19T20:54:08Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T20:55:56Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T21:27:48Z,2177,NA,marker,255,2019-03-19 16:04:10
2019-03-19T21:27:49Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T21:29:49Z,88,recovery_hr,marker,255,2019-03-19 16:04:10
2019-03-19T21:59:29Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T22:49:38Z,2198,NA,marker,255,2019-03-19 16:04:10
2019-03-19T22:49:39Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T22:51:39Z,125,recovery_hr,marker,255,2019-03-19 16:04:10
2019-03-19T22:53:14Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T23:07:49Z,2198,NA,marker,255,2019-03-19 16:04:10
2019-03-19T23:07:50Z,0,timer,stop_all,0,2019-03-19 16:04:10
2019-03-19T23:08:50Z,0,timer,start,0,2019-03-19 16:04:10
2019-03-19T23:28:00Z,2198,NA,marker,255,2019-03-19 16:04:10
2019-03-19T23:28:01Z,0,timer,stop_all,0,2019-03-19 16:04:10
