timestamp,data,event,event_type,event_group,key,time_created
2021-04-06T20:06:36Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:12:22Z,877,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:12:23Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:13:12Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:13:29Z,876,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:13:30Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:13:36Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:13:56Z,875,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:13:57Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:14:08Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:16:41Z,872,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:16:42Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:17:06Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:18:26Z,871,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:18:27Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:20:28Z,87,recovery_hr,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:20:40Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:21:51Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:21:51Z,867,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:22:23Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:27:47Z,861,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:27:48Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:28:45Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:37:20Z,852,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:37:21Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:38:14Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:39:50Z,849,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:39:51Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:39:56Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:41:36Z,847,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:41:37Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:41:47Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:44:32Z,845,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:44:33Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:46:31Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:46:38Z,842,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:46:39Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:46:45Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:49:17Z,818,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:49:18Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:49:38Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:53:09Z,807,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:53:10Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:53:24Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:55:10Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:55:10Z,816,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:55:23Z,0,timer,start,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:57:23Z,874,NA,marker,255,6562220033,2021_04_06_15_06_36
2021-04-06T20:57:24Z,0,timer,stop_all,0,6562220033,2021_04_06_15_06_36
2021-04-06T20:59:24Z,96,recovery_hr,marker,255,6562220033,2021_04_06_15_06_36
