timestamp,data,event,event_type,event_group,key
2020-08-27T13:26:47Z,0,timer,start,0,2020-08-27 13:26:48
2020-08-27T13:31:26Z,352,NA,marker,255,2020-08-27 13:26:48
2020-08-27T13:31:27Z,0,timer,stop_all,0,2020-08-27 13:26:48
2020-08-27T13:31:41Z,0,timer,start,0,2020-08-27 13:26:48
2020-08-27T13:35:03Z,0,timer,stop_all,0,2020-08-27 13:26:48
2020-08-27T13:35:03Z,584,NA,marker,255,2020-08-27 13:26:48
2020-08-27T13:36:37Z,0,timer,start,0,2020-08-27 13:26:48
2020-08-27T13:40:12Z,700,NA,marker,255,2020-08-27 13:26:48
2020-08-27T13:40:13Z,0,timer,stop_all,0,2020-08-27 13:26:48
2020-08-27T13:40:14Z,0,timer,start,0,2020-08-27 13:26:48
2020-08-27T14:02:16Z,1396,NA,marker,255,2020-08-27 13:26:48
2020-08-27T14:02:17Z,0,timer,stop_all,0,2020-08-27 13:26:48
2020-08-27T14:03:11Z,0,timer,start,0,2020-08-27 13:26:48
2020-08-27T14:18:06Z,1872,NA,marker,255,2020-08-27 13:26:48
2020-08-27T14:18:07Z,0,timer,stop_all,0,2020-08-27 13:26:48
2020-08-27T14:18:11Z,0,timer,start,0,2020-08-27 13:26:48
2020-08-27T14:18:48Z,1872,NA,marker,255,2020-08-27 13:26:48
2020-08-27T14:18:49Z,0,timer,stop_all,0,2020-08-27 13:26:48
2020-08-27T14:20:49Z,135,recovery_hr,marker,255,2020-08-27 13:26:48
