timestamp,data,event,event_type,event_group,key
2019-11-10T16:24:33Z,0,timer,start,0,2019-11-10 16:24:33
2019-11-10T16:51:45Z,990,NA,marker,255,2019-11-10 16:24:33
2019-11-10T16:51:46Z,0,timer,stop_all,0,2019-11-10 16:24:33
2019-11-10T16:51:48Z,0,timer,start,0,2019-11-10 16:24:33
2019-11-10T16:59:32Z,1164,NA,marker,255,2019-11-10 16:24:33
2019-11-10T16:59:33Z,0,timer,stop_all,0,2019-11-10 16:24:33
2019-11-10T17:00:18Z,0,timer,start,0,2019-11-10 16:24:33
2019-11-10T17:02:08Z,1164,NA,marker,255,2019-11-10 16:24:33
2019-11-10T17:02:09Z,0,timer,stop_all,0,2019-11-10 16:24:33
2019-11-10T17:02:36Z,0,timer,start,0,2019-11-10 16:24:33
2019-11-10T17:45:16Z,2592,NA,marker,255,2019-11-10 16:24:33
2019-11-10T17:45:17Z,0,timer,stop_all,0,2019-11-10 16:24:33
2019-11-10T17:45:21Z,0,timer,start,0,2019-11-10 16:24:33
2019-11-10T17:49:43Z,2592,NA,marker,255,2019-11-10 16:24:33
2019-11-10T17:49:44Z,0,timer,stop_all,0,2019-11-10 16:24:33
2019-11-10T17:51:44Z,110,recovery_hr,marker,255,2019-11-10 16:24:33
