timestamp,data,event,event_type,event_group,key
2020-08-15T23:00:23Z,0,timer,start,0,2020-08-15 23:00:22
2020-08-15T23:07:28Z,178,NA,marker,255,2020-08-15 23:00:22
2020-08-15T23:07:29Z,0,timer,stop_all,0,2020-08-15 23:00:22
2020-08-15T23:07:31Z,0,timer,start,0,2020-08-15 23:00:22
2020-08-15T23:20:25Z,551,NA,marker,255,2020-08-15 23:00:22
2020-08-15T23:20:26Z,0,timer,stop_all,0,2020-08-15 23:00:22
2020-08-15T23:20:59Z,0,timer,start,0,2020-08-15 23:00:22
2020-08-15T23:21:10Z,0,timer,stop_all,0,2020-08-15 23:00:22
2020-08-15T23:21:10Z,551,NA,marker,255,2020-08-15 23:00:22
2020-08-15T23:22:19Z,0,timer,start,0,2020-08-15 23:00:22
2020-08-15T23:22:29Z,551,NA,marker,255,2020-08-15 23:00:22
2020-08-15T23:22:30Z,0,timer,stop_all,0,2020-08-15 23:00:22
