timestamp,data,event,event_type,event_group,key,time_created
2021-11-23T21:02:46Z,0,timer,start,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:04:45Z,4,NA,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:04:46Z,0,timer,stop_all,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:04:52Z,0,timer,start,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:11:06Z,352,NA,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:11:07Z,0,timer,stop_all,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:13:07Z,86,recovery_hr,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:19:06Z,0,timer,start,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:37:34Z,0,timer,stop_all,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:37:34Z,940,NA,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:39:34Z,125,recovery_hr,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:41:51Z,0,timer,start,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:47:48Z,1199,NA,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:47:49Z,0,timer,stop_all,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:47:53Z,0,timer,start,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:52:28Z,1215,NA,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:52:29Z,0,timer,stop_all,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:52:47Z,0,timer,start,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:54:51Z,0,timer,stop_all,0,7864692154,2021_11_23_15_02_46
2021-11-23T21:54:50Z,1214,NA,marker,255,7864692154,2021_11_23_15_02_46
2021-11-23T21:56:51Z,108,recovery_hr,marker,255,7864692154,2021_11_23_15_02_46
