timestamp,data,event,event_type,event_group,key,time_created
2022-11-19T13:24:52Z,0,timer,start,0,10003186132,2022_11_19_07_24_52
2022-11-19T13:29:18Z,62,NA,marker,255,10003186132,2022_11_19_07_24_52
2022-11-19T13:29:19Z,0,timer,stop_all,0,10003186132,2022_11_19_07_24_52
2022-11-19T13:30:25Z,0,timer,start,0,10003186132,2022_11_19_07_24_52
2022-11-19T13:42:33Z,0,timer,stop_all,0,10003186132,2022_11_19_07_24_52
2022-11-19T13:42:33Z,596,NA,marker,255,10003186132,2022_11_19_07_24_52
2022-11-19T13:44:00Z,0,timer,start,0,10003186132,2022_11_19_07_24_52
2022-11-19T13:45:59Z,0,timer,stop_all,0,10003186132,2022_11_19_07_24_52
2022-11-19T13:45:59Z,616,NA,marker,255,10003186132,2022_11_19_07_24_52
2022-11-19T13:47:59Z,118,recovery_hr,marker,255,10003186132,2022_11_19_07_24_52
