timestamp,data,event,event_type,event_group,key
2020-09-25T22:09:37Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:19:54Z,352,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:19:55Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:20:14Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:27:41Z,584,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:27:42Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:29:42Z,104,recovery_hr,marker,255,2020-09-25 22:09:37
2020-09-25T22:33:00Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:33:00Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:33:01Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:33:04Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:33:23Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:33:24Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:35:24Z,106,recovery_hr,marker,255,2020-09-25 22:09:37
2020-09-25T22:36:14Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:36:30Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:36:30Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:38:30Z,107,recovery_hr,marker,255,2020-09-25 22:09:37
2020-09-25T22:41:01Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:41:17Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:41:18Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:43:18Z,108,recovery_hr,marker,255,2020-09-25 22:09:37
2020-09-25T22:46:03Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:46:19Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:46:20Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:48:20Z,106,recovery_hr,marker,255,2020-09-25 22:09:37
2020-09-25T22:50:18Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T22:50:34Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T22:50:35Z,0,timer,stop_all,0,2020-09-25 22:09:37
2020-09-25T22:52:35Z,107,recovery_hr,marker,255,2020-09-25 22:09:37
2020-09-25T22:53:18Z,0,timer,start,0,2020-09-25 22:09:37
2020-09-25T23:13:46Z,642,NA,marker,255,2020-09-25 22:09:37
2020-09-25T23:13:47Z,0,timer,stop_all,0,2020-09-25 22:09:37
