timestamp,data,event,event_type,event_group,key,time_created
2021-12-10T20:17:25Z,0,timer,start,0,7942128598,2021_12_10_14_17_26
2021-12-10T20:22:12Z,522,NA,marker,255,7942128598,2021_12_10_14_17_26
2021-12-10T20:22:13Z,0,timer,stop_all,0,7942128598,2021_12_10_14_17_26
2021-12-10T20:24:13Z,69,recovery_hr,marker,255,7942128598,2021_12_10_14_17_26
2021-12-10T20:31:54Z,0,timer,start,0,7942128598,2021_12_10_14_17_26
2021-12-10T20:41:50Z,642,NA,marker,255,7942128598,2021_12_10_14_17_26
2021-12-10T20:41:51Z,0,timer,stop_all,0,7942128598,2021_12_10_14_17_26
2021-12-10T20:43:51Z,110,recovery_hr,marker,255,7942128598,2021_12_10_14_17_26
2021-12-10T20:47:25Z,0,timer,start,0,7942128598,2021_12_10_14_17_26
2021-12-10T20:51:55Z,642,NA,marker,255,7942128598,2021_12_10_14_17_26
2021-12-10T20:51:56Z,0,timer,stop_all,0,7942128598,2021_12_10_14_17_26
2021-12-10T20:53:56Z,116,recovery_hr,marker,255,7942128598,2021_12_10_14_17_26
