timestamp,data,event,event_type,event_group,key
2020-08-06T01:35:12Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T01:40:17Z,178,NA,marker,255,2020-08-06 01:35:11
2020-08-06T01:40:18Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T01:40:30Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T01:59:34Z,700,NA,marker,255,2020-08-06 01:35:11
2020-08-06T01:59:35Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T01:59:40Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T02:29:28Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T02:29:28Z,874,NA,marker,255,2020-08-06 01:35:11
2020-08-06T02:29:32Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T02:37:21Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T02:37:21Z,874,NA,marker,255,2020-08-06 01:35:11
2020-08-06T02:38:56Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T02:39:12Z,874,NA,marker,255,2020-08-06 01:35:11
2020-08-06T02:39:13Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T02:40:14Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T02:40:29Z,874,NA,marker,255,2020-08-06 01:35:11
2020-08-06T02:40:30Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T02:41:29Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T02:41:43Z,874,NA,marker,255,2020-08-06 01:35:11
2020-08-06T02:41:44Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T02:42:45Z,0,timer,start,0,2020-08-06 01:35:11
2020-08-06T02:43:00Z,0,timer,stop_all,0,2020-08-06 01:35:11
2020-08-06T02:43:00Z,874,NA,marker,255,2020-08-06 01:35:11
