timestamp,data,event,event_type,event_group,key,time_created
2021-12-10T13:15:30Z,0,timer,start,0,7942123253,2021_12_10_07_15_31
2021-12-10T13:20:31Z,178,NA,marker,255,7942123253,2021_12_10_07_15_31
2021-12-10T13:20:32Z,0,timer,stop_all,0,7942123253,2021_12_10_07_15_31
2021-12-10T13:22:32Z,99,recovery_hr,marker,255,7942123253,2021_12_10_07_15_31
2021-12-10T13:35:42Z,0,timer,start,0,7942123253,2021_12_10_07_15_31
2021-12-10T13:50:01Z,468,NA,marker,255,7942123253,2021_12_10_07_15_31
2021-12-10T13:50:02Z,0,timer,stop_all,0,7942123253,2021_12_10_07_15_31
2021-12-10T13:52:02Z,100,recovery_hr,marker,255,7942123253,2021_12_10_07_15_31
2021-12-10T20:17:00Z,0,timer,start,0,7942123253,2021_12_10_07_15_31
2021-12-10T20:17:00Z,526,NA,marker,255,7942123253,2021_12_10_07_15_31
2021-12-10T20:17:01Z,0,timer,stop_all,0,7942123253,2021_12_10_07_15_31
