timestamp,data,event,event_type,event_group,key
2020-05-01T23:03:11Z,0,timer,start,0,2020-05-01 23:03:11
2020-05-01T23:08:47Z,120,NA,marker,255,2020-05-01 23:03:11
2020-05-01T23:08:48Z,0,timer,stop_all,0,2020-05-01 23:03:11
2020-05-01T23:08:52Z,0,timer,start,0,2020-05-01 23:03:11
2020-05-01T23:22:06Z,649,NA,marker,255,2020-05-01 23:03:11
2020-05-01T23:22:07Z,0,timer,stop_all,0,2020-05-01 23:03:11
2020-05-01T23:22:18Z,0,timer,start,0,2020-05-01 23:03:11
2020-05-01T23:53:30Z,1065,NA,marker,255,2020-05-01 23:03:11
2020-05-01T23:53:31Z,0,timer,stop_all,0,2020-05-01 23:03:11
2020-05-01T23:55:31Z,111,recovery_hr,marker,255,2020-05-01 23:03:11
