timestamp,data,event,event_type,event_group,key
2018-10-09T11:17:44Z,0,timer,start,0,2018-10-09 11:17:44
2018-10-09T11:48:14Z,857,NA,marker,255,2018-10-09 11:17:44
2018-10-09T11:48:15Z,0,timer,stop_all,0,2018-10-09 11:17:44
2018-10-09T11:48:22Z,0,timer,start,0,2018-10-09 11:17:44
2018-10-09T11:53:01Z,886,NA,marker,255,2018-10-09 11:17:44
2018-10-09T11:53:02Z,0,timer,stop_all,0,2018-10-09 11:17:44
2018-10-09T11:53:08Z,0,timer,start,0,2018-10-09 11:17:44
2018-10-09T11:54:07Z,0,timer,stop_all,0,2018-10-09 11:17:44
2018-10-09T11:54:07Z,886,NA,marker,255,2018-10-09 11:17:44
2018-10-09T11:55:15Z,0,timer,start,0,2018-10-09 11:17:44
2018-10-09T12:01:31Z,0,timer,stop_all,0,2018-10-09 11:17:44
2018-10-09T12:01:31Z,859,NA,marker,255,2018-10-09 11:17:44
2018-10-09T12:01:38Z,0,timer,start,0,2018-10-09 11:17:44
2018-10-09T12:19:37Z,774,NA,marker,255,2018-10-09 11:17:44
2018-10-09T12:19:38Z,0,timer,stop_all,0,2018-10-09 11:17:44
