timestamp,data,event,event_type,event_group,key
2020-04-08T22:04:17Z,0,timer,start,0,2020-04-08 22:04:17
2020-04-08T22:09:06Z,394,NA,marker,255,2020-04-08 22:04:17
2020-04-08T22:09:07Z,0,timer,stop_all,0,2020-04-08 22:04:17
2020-04-08T22:11:07Z,125,recovery_hr,marker,255,2020-04-08 22:04:17
2020-04-08T22:11:34Z,0,timer,start,0,2020-04-08 22:04:17
2020-04-08T22:26:23Z,0,timer,stop_all,0,2020-04-08 22:04:17
2020-04-08T22:26:23Z,379,NA,marker,255,2020-04-08 22:04:17
2020-04-08T22:26:40Z,0,timer,start,0,2020-04-08 22:04:17
2020-04-08T22:42:03Z,363,NA,marker,255,2020-04-08 22:04:17
2020-04-08T22:42:04Z,0,timer,stop_all,0,2020-04-08 22:04:17
