timestamp,data,event,event_type,event_group,key
2019-08-21T11:26:33Z,0,timer,start,0,2019-08-21 11:26:33
2019-08-21T11:30:29Z,62,NA,marker,255,2019-08-21 11:26:33
2019-08-21T11:30:30Z,0,timer,stop_all,0,2019-08-21 11:26:33
2019-08-21T11:30:37Z,0,timer,start,0,2019-08-21 11:26:33
2019-08-21T11:36:20Z,0,timer,stop_all,0,2019-08-21 11:26:33
2019-08-21T11:36:20Z,236,NA,marker,255,2019-08-21 11:26:33
2019-08-21T11:36:26Z,0,timer,start,0,2019-08-21 11:26:33
2019-08-21T11:58:16Z,0,timer,stop_all,0,2019-08-21 11:26:33
2019-08-21T11:58:16Z,700,NA,marker,255,2019-08-21 11:26:33
2019-08-21T12:00:16Z,141,recovery_hr,marker,255,2019-08-21 11:26:33
