timestamp,data,event,event_type,event_group,key
2020-05-14T18:32:44Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T18:43:39Z,120,NA,marker,255,2020-05-14 18:32:43
2020-05-14T18:43:40Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T18:43:47Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T18:53:49Z,294,NA,marker,255,2020-05-14 18:32:43
2020-05-14T18:53:50Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T18:54:39Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T18:54:55Z,294,NA,marker,255,2020-05-14 18:32:43
2020-05-14T18:54:56Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T18:56:12Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T18:56:24Z,294,NA,marker,255,2020-05-14 18:32:43
2020-05-14T18:56:25Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T18:58:06Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T18:58:17Z,294,NA,marker,255,2020-05-14 18:32:43
2020-05-14T18:58:18Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T18:59:44Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T18:59:54Z,294,NA,marker,255,2020-05-14 18:32:43
2020-05-14T18:59:55Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T19:01:56Z,126,recovery_hr,marker,255,2020-05-14 18:32:43
2020-05-14T19:02:10Z,0,timer,start,0,2020-05-14 18:32:43
2020-05-14T19:09:58Z,686,NA,marker,255,2020-05-14 18:32:43
2020-05-14T19:09:59Z,0,timer,stop_all,0,2020-05-14 18:32:43
2020-05-14T19:11:59Z,104,recovery_hr,marker,255,2020-05-14 18:32:43
