timestamp,data,event,event_type,event_group,key
2020-01-07T18:31:03Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T18:32:40Z,62,NA,marker,255,2020-01-07 18:31:03
2020-01-07T18:32:41Z,0,timer,stop_all,0,2020-01-07 18:31:03
2020-01-07T18:33:24Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T18:47:30Z,642,NA,marker,255,2020-01-07 18:31:03
2020-01-07T18:47:31Z,0,timer,stop_all,0,2020-01-07 18:31:03
2020-01-07T18:47:36Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T18:55:17Z,0,timer,stop_all,0,2020-01-07 18:31:03
2020-01-07T18:55:17Z,758,NA,marker,255,2020-01-07 18:31:03
2020-01-07T18:57:17Z,107,recovery_hr,marker,255,2020-01-07 18:31:03
2020-01-07T18:58:26Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T19:10:13Z,816,NA,marker,255,2020-01-07 18:31:03
2020-01-07T19:10:14Z,0,timer,stop_all,0,2020-01-07 18:31:03
2020-01-07T19:10:21Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T19:52:53Z,1280,NA,marker,255,2020-01-07 18:31:03
2020-01-07T19:52:54Z,0,timer,stop_all,0,2020-01-07 18:31:03
2020-01-07T19:53:06Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T20:00:02Z,1280,NA,marker,255,2020-01-07 18:31:03
2020-01-07T20:00:03Z,0,timer,stop_all,0,2020-01-07 18:31:03
2020-01-07T20:00:19Z,0,timer,start,0,2020-01-07 18:31:03
2020-01-07T20:10:54Z,1280,NA,marker,255,2020-01-07 18:31:03
2020-01-07T20:10:55Z,0,timer,stop_all,0,2020-01-07 18:31:03
