timestamp,data,event,event_type,event_group,key
2020-04-10T20:39:12Z,0,timer,start,0,2020-04-10 20:39:11
2020-04-10T20:53:08Z,1231,NA,marker,255,2020-04-10 20:39:11
2020-04-10T20:53:09Z,0,timer,stop_all,0,2020-04-10 20:39:11
2020-04-10T20:53:44Z,0,timer,start,0,2020-04-10 20:39:11
2020-04-10T20:57:42Z,0,timer,stop_all,0,2020-04-10 20:39:11
2020-04-10T20:57:42Z,1227,NA,marker,255,2020-04-10 20:39:11
2020-04-10T20:57:57Z,0,timer,start,0,2020-04-10 20:39:11
2020-04-10T20:58:49Z,1226,NA,marker,255,2020-04-10 20:39:11
2020-04-10T20:58:50Z,0,timer,stop_all,0,2020-04-10 20:39:11
2020-04-10T20:58:52Z,0,timer,start,0,2020-04-10 20:39:11
2020-04-10T21:04:02Z,1220,NA,marker,255,2020-04-10 20:39:11
2020-04-10T21:04:03Z,0,timer,stop_all,0,2020-04-10 20:39:11
2020-04-10T21:04:20Z,0,timer,start,0,2020-04-10 20:39:11
2020-04-10T21:19:38Z,1205,NA,marker,255,2020-04-10 20:39:11
2020-04-10T21:19:39Z,0,timer,stop_all,0,2020-04-10 20:39:11
2020-04-10T21:21:39Z,109,recovery_hr,marker,255,2020-04-10 20:39:11
