timestamp,data,event,event_type,event_group,key,time_created
2022-03-02T12:25:26Z,0,timer,start,0,8385506904,2022_03_02_06_25_27
2022-03-02T12:29:47Z,120,NA,marker,255,8385506904,2022_03_02_06_25_27
2022-03-02T12:29:48Z,0,timer,stop_all,0,8385506904,2022_03_02_06_25_27
2022-03-02T12:31:48Z,133,recovery_hr,marker,255,8385506904,2022_03_02_06_25_27
2022-03-02T12:39:12Z,0,timer,start,0,8385506904,2022_03_02_06_25_27
2022-03-02T13:09:04Z,0,timer,stop_all,0,8385506904,2022_03_02_06_25_27
2022-03-02T13:09:04Z,932,NA,marker,255,8385506904,2022_03_02_06_25_27
2022-03-02T13:11:04Z,114,recovery_hr,marker,255,8385506904,2022_03_02_06_25_27
2022-03-02T13:12:07Z,0,timer,start,0,8385506904,2022_03_02_06_25_27
2022-03-02T13:29:16Z,932,NA,marker,255,8385506904,2022_03_02_06_25_27
2022-03-02T13:29:17Z,0,timer,stop_all,0,8385506904,2022_03_02_06_25_27
