timestamp,data,event,event_type,event_group,key
2019-02-23T19:36:42Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T19:46:59Z,584,NA,marker,255,2019-02-23 19:36:47
2019-02-23T19:47:00Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T19:47:20Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T19:50:10Z,700,NA,marker,255,2019-02-23 19:36:47
2019-02-23T19:50:11Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T19:50:43Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T20:10:09Z,1338,NA,marker,255,2019-02-23 19:36:47
2019-02-23T20:10:10Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T20:10:25Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T20:10:58Z,1338,NA,marker,255,2019-02-23 19:36:47
2019-02-23T20:10:59Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T20:12:59Z,108,recovery_hr,marker,255,2019-02-23 19:36:47
2019-02-23T20:14:29Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T20:15:18Z,1338,NA,marker,255,2019-02-23 19:36:47
2019-02-23T20:15:19Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T20:15:21Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T20:46:54Z,2592,NA,marker,255,2019-02-23 19:36:47
2019-02-23T20:46:55Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T20:47:28Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T20:53:38Z,2880,NA,marker,255,2019-02-23 19:36:47
2019-02-23T20:53:39Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T20:55:39Z,120,recovery_hr,marker,255,2019-02-23 19:36:47
2019-02-23T20:57:55Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T20:59:43Z,0,timer,stop_all,0,2019-02-23 19:36:47
2019-02-23T20:59:43Z,2880,NA,marker,255,2019-02-23 19:36:47
2019-02-23T20:59:58Z,0,timer,start,0,2019-02-23 19:36:47
2019-02-23T21:07:05Z,2880,NA,marker,255,2019-02-23 19:36:47
2019-02-23T21:07:06Z,0,timer,stop_all,0,2019-02-23 19:36:47
