timestamp,data,event,event_type,event_group,key,time_created
2022-11-22T11:45:23Z,0,timer,start,0,10018271684,2022_11_22_05_45_23
2022-11-22T11:59:49Z,526,NA,marker,255,10018271684,2022_11_22_05_45_23
2022-11-22T11:59:50Z,0,timer,stop_all,0,10018271684,2022_11_22_05_45_23
2022-11-22T12:00:01Z,0,timer,start,0,10018271684,2022_11_22_05_45_23
2022-11-22T12:22:06Z,990,NA,marker,255,10018271684,2022_11_22_05_45_23
2022-11-22T12:22:07Z,0,timer,stop_all,0,10018271684,2022_11_22_05_45_23
2022-11-22T12:24:02Z,0,timer,start,0,10018271684,2022_11_22_05_45_23
2022-11-22T12:24:41Z,990,NA,marker,255,10018271684,2022_11_22_05_45_23
2022-11-22T12:24:42Z,0,timer,stop_all,0,10018271684,2022_11_22_05_45_23
2022-11-22T12:26:42Z,102,recovery_hr,marker,255,10018271684,2022_11_22_05_45_23
