timestamp,data,event,event_type,event_group,key
2020-06-25T14:02:40Z,0,timer,start,0,2020-06-25 14:02:40
2020-06-25T14:21:01Z,941,NA,marker,255,2020-06-25 14:02:40
2020-06-25T14:21:02Z,0,timer,stop_all,0,2020-06-25 14:02:40
2020-06-25T14:21:18Z,0,timer,start,0,2020-06-25 14:02:40
2020-06-25T14:24:47Z,1132,NA,marker,255,2020-06-25 14:02:40
2020-06-25T14:24:48Z,0,timer,stop_all,0,2020-06-25 14:02:40
2020-06-25T14:26:48Z,136,recovery_hr,marker,255,2020-06-25 14:02:40
2020-06-25T14:27:00Z,0,timer,start,0,2020-06-25 14:02:40
2020-06-25T14:27:16Z,1132,NA,marker,255,2020-06-25 14:02:40
2020-06-25T14:27:17Z,0,timer,stop_all,0,2020-06-25 14:02:40
2020-06-25T14:29:17Z,122,recovery_hr,marker,255,2020-06-25 14:02:40
2020-06-25T14:29:40Z,0,timer,start,0,2020-06-25 14:02:40
2020-06-25T14:29:41Z,1132,NA,marker,255,2020-06-25 14:02:40
2020-06-25T14:29:42Z,0,timer,stop_all,0,2020-06-25 14:02:40
2020-06-25T14:31:43Z,123,recovery_hr,marker,255,2020-06-25 14:02:40
