timestamp,data,event,event_type,event_group,key
2020-04-20T21:21:51Z,0,timer,start,0,2020-04-20 21:21:51
2020-04-20T21:24:20Z,62,NA,marker,255,2020-04-20 21:21:51
2020-04-20T21:24:21Z,0,timer,stop_all,0,2020-04-20 21:21:51
2020-04-20T21:24:57Z,0,timer,start,0,2020-04-20 21:21:51
2020-04-20T21:29:31Z,294,NA,marker,255,2020-04-20 21:21:51
2020-04-20T21:29:32Z,0,timer,stop_all,0,2020-04-20 21:21:51
2020-04-20T21:29:42Z,0,timer,start,0,2020-04-20 21:21:51
2020-04-20T21:36:58Z,642,NA,marker,255,2020-04-20 21:21:51
2020-04-20T21:36:59Z,0,timer,stop_all,0,2020-04-20 21:21:51
2020-04-20T21:37:19Z,0,timer,start,0,2020-04-20 21:21:51
2020-04-20T21:56:08Z,874,NA,marker,255,2020-04-20 21:21:51
2020-04-20T21:56:09Z,0,timer,stop_all,0,2020-04-20 21:21:51
2020-04-20T21:57:32Z,0,timer,start,0,2020-04-20 21:21:51
2020-04-20T21:59:56Z,874,NA,marker,255,2020-04-20 21:21:51
2020-04-20T21:59:57Z,0,timer,stop_all,0,2020-04-20 21:21:51
2020-04-20T22:01:57Z,99,recovery_hr,marker,255,2020-04-20 21:21:51
