timestamp,data,event,event_type,event_group,key,time_created
2021-12-04T22:05:43Z,0,timer,start,0,7915189694,2021_12_04_16_05_42
2021-12-04T22:11:20Z,294,NA,marker,255,7915189694,2021_12_04_16_05_42
2021-12-04T22:11:21Z,0,timer,stop_all,0,7915189694,2021_12_04_16_05_42
2021-12-04T22:11:25Z,0,timer,start,0,7915189694,2021_12_04_16_05_42
2021-12-04T22:45:32Z,0,timer,stop_all,0,7915189694,2021_12_04_16_05_42
2021-12-04T22:45:32Z,1564,NA,marker,255,7915189694,2021_12_04_16_05_42
2021-12-04T22:45:43Z,0,timer,start,0,7915189694,2021_12_04_16_05_42
2021-12-04T22:53:40Z,1635,NA,marker,255,7915189694,2021_12_04_16_05_42
2021-12-04T22:53:41Z,0,timer,stop_all,0,7915189694,2021_12_04_16_05_42
2021-12-04T22:55:41Z,108,recovery_hr,marker,255,7915189694,2021_12_04_16_05_42
