timestamp,data,event,event_type,event_group,key
2020-05-26T17:53:14Z,0,timer,start,0,2020-05-26 17:53:13
2020-05-26T17:58:55Z,62,NA,marker,255,2020-05-26 17:53:13
2020-05-26T17:58:56Z,0,timer,stop_all,0,2020-05-26 17:53:13
2020-05-26T17:59:06Z,0,timer,start,0,2020-05-26 17:53:13
2020-05-26T18:02:46Z,178,NA,marker,255,2020-05-26 17:53:13
2020-05-26T18:02:47Z,0,timer,stop_all,0,2020-05-26 17:53:13
2020-05-26T18:02:53Z,0,timer,start,0,2020-05-26 17:53:13
2020-05-26T18:14:30Z,642,NA,marker,255,2020-05-26 17:53:13
2020-05-26T18:14:31Z,0,timer,stop_all,0,2020-05-26 17:53:13
2020-05-26T18:14:45Z,0,timer,start,0,2020-05-26 17:53:13
2020-05-26T18:37:14Z,1164,NA,marker,255,2020-05-26 17:53:13
2020-05-26T18:37:15Z,0,timer,stop_all,0,2020-05-26 17:53:13
2020-05-26T18:37:29Z,0,timer,start,0,2020-05-26 17:53:13
2020-05-26T18:43:58Z,1222,NA,marker,255,2020-05-26 17:53:13
2020-05-26T18:43:59Z,0,timer,stop_all,0,2020-05-26 17:53:13
