timestamp,data,event,event_type,event_group,key,time_created
2021-04-01T20:50:23Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T20:54:45Z,2187,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T20:54:46Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T20:56:47Z,120,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T20:58:34Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:00:46Z,2181,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:00:47Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:02:47Z,110,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:05:13Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:06:34Z,2175,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:06:35Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:08:35Z,110,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:09:55Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:12:27Z,2169,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:12:28Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:14:28Z,100,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:15:07Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:15:31Z,2166,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:15:32Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:16:14Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:16:36Z,2165,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:16:37Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:18:37Z,102,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:22:12Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:22:41Z,2159,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:22:42Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:24:42Z,91,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:25:22Z,0,timer,start,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:30:46Z,0,timer,stop_all,0,6533123855,2021_04_01_15_50_23
2021-04-01T21:30:46Z,2151,NA,marker,255,6533123855,2021_04_01_15_50_23
2021-04-01T21:32:46Z,95,recovery_hr,marker,255,6533123855,2021_04_01_15_50_23
